"Moving Violations",,
"25th Precinct",,
"    July ",,
025sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",4,28
"Brake Lights (Defect.or Improper)",3,33
"Bus Lane, Driving in",2,10
"Cell Phone",140,1220
"Commercial Veh on Pkwy",0,1
"Defective Brakes",0,0
"Disobey Steady Red Signal",87,517
"Disobey Traffic Control Device",95,819
"Equipment (Other)",48,251
"Fail to Keep Right",0,0
"Fail to Signal",5,38
"Following Too Closely",0,2
"Headlights (Defect. or Improper)",4,27
"Improper Lights",1,1
"Improper Passing",0,5
"Improper Turn",302,1817
"Improper/Missing Plates",6,52
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",73,718
"Not Giving R of W to Veh.",1,5
"OBSTRUCTED PLATE",12,59
"One Way Street",0,9
"Pavement Markings",3,17
"Safety Belt",58,883
"School Bus, Passing Stopped",0,34
Speeding,48,314
Spillback,0,6
"Tinted Windows",55,395
"Truck Routes",0,3
U-Turn,1,22
Uninspected,3,40
Uninsured,10,67
"Unlicensed Operator",20,164
Unregistered,13,69
"Unsafe Lane Change",1,40
"Other Movers",41,336
"025TOTAL Movers ",1036,8002
,,
"* All figures are preliminary and subject to change.",,
